C0210018,20281,4B,1747832400,131712,0,0,0,0,0,4056,rel.5.1L,,,,,,,,,,,,,,,,,,
63210022,2035D,55,2345400,36043,65472,0,43904,17,54,205,-49,0,299,0,4011,0,35999,65472,2851594,71344,,,,,,,,,
63210022,2035E,49,2345400,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210001,2035F,55,1747864800,41734,65472,0,43263,17,62,53,-655,0,47,0,3937,0,41702,65471,2392640,68635,,,,,,,,,
63210001,20360,49,1747864800,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210009,20361,55,1747864800,42472,65472,0,44160,17,77,43,1878,0,532,0,3459,0,42446,65472,2233766,71168,,,,,,,,,
63210009,20362,49,1747864800,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210003,20363,55,1747864800,41826,65472,0,44159,17,87,58,-2863,0,1173,0,-2662,0,41738,65472,2266363,71410,,,,,,,,,
63210003,20364,49,1747864800,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
C0210018,20365,4B,1747868400,131940,173,0,0,0,0,4024,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,20366,4C,1747868400,0,0,-137,-84,-137,-137,-137,-137,-137,-137,-74,-101,-89,-137,-137,-137,-137,-137,-106,-74,-84,-74,0,0,0,0
53210018,20367,55,1747836000,36627,65472,0,43391,17,47,203,-146,0,356,0,-4022,0,36674,65472,2864216,68725,,,,,,,,,
53210018,20368,49,1747836000,772,704,826,942,1130,1192,1356,1336,1203,1189,1119,1133,50,3,,,,,,,,,,,,
53210018,20369,55,1747839600,37488,65472,0,43391,17,54,188,-775,0,3832,0,-1654,0,37434,65472,2868468,68666,,,,,,,,,
53210018,2036A,49,1747839600,56,69,150,216,215,246,97,132,122,129,85,82,50,3,,,,,,,,,,,,
53210018,2036B,55,1747843200,39249,65472,0,43391,17,56,215,410,0,-1232,0,3806,0,39233,65472,2359750,68648,,,,,,,,,
63210006,2036C,49,68400,115,14,5,10,15,4,25,24,91,70,98,33,50,3,,,,,,,,,,,,
63210006,2036D,55,72000,36132,65472,0,42727,17,64,210,-1045,0,-3671,0,-1528,0,36082,65472,2842091,71256,,,,,,,,,
63210006,2036E,49,72000,123,26,15,16,15,17,27,27,101,79,105,43,50,3,,,,,,,,,,,,
63210006,2036F,55,75600,36202,65472,0,42732,17,67,207,-1045,0,-3671,0,-1528,0,36196,65472,2837218,71263,,,,,,,,,
63210005,20370,55,82800,37050,65472,0,42930,17,22,195,-239,0,-62,0,4066,0,36933,65472,2709624,70955,,,,,,,,,
63210005,20371,49,82800,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210005,20372,55,86400,36608,65472,0,42939,17,23,201,-240,0,-64,0,4065,0,36419,65472,2710107,70978,,,,,,,,,
63210005,20373,49,86400,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210005,20374,55,90000,36005,65472,0,42978,17,23,208,-243,0,-61,0,4065,0,35968,65472,2701021,71007,,,,,,,,,
63210005,20375,49,90000,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210023,20376,55,1747868400,43095,65472,0,42751,17,77,31,57,0,-896,0,3972,0,43077,65472,2557181,68513,,,,,,,,,
63210023,20377,55,1747868400,43095,65472,0,42751,17,77,31,57,0,-896,0,3972,0,43077,65472,2557181,68513,,,,,,,,,
63210023,20378,49,1747868400,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210022,20379,55,2345400,36043,65472,0,43904,17,54,205,-49,0,299,0,4011,0,35999,65472,2851594,71344,,,,,,,,,
63210022,2037A,49,2345400,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210022,2037B,55,2346300,36030,65472,0,43903,17,54,205,-49,0,299,0,4011,0,36010,65472,2851726,71333,,,,,,,,,
63210001,2037C,55,1747868400,41979,65472,0,43263,17,100,34,-654,0,46,0,3937,0,41967,65472,2404302,68637,,,,,,,,,
63210001,2037D,49,1747868400,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210009,2037E,55,1747868400,42616,65472,0,44159,17,74,11,1884,0,532,0,3455,0,42676,65472,2237480,71154,,,,,,,,,
63210009,2037F,49,1747868400,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210003,20380,55,1747868400,42030,65472,0,44160,17,78,29,-2861,0,1175,0,-2662,0,42032,65472,2275709,71373,,,,,,,,,
63210003,20381,49,1747868400,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
C0210018,20382,4B,1747872000,131969,202,0,0,0,0,4024,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,20383,4C,1747872000,0,0,-137,-85,-137,-137,-137,-137,-137,-137,-75,-101,-87,-137,-137,-137,-137,-137,-105,-72,-85,-76,0,0,0,0
53210018,20384,49,1747843200,2037,1193,3067,2964,4151,4022,4374,3662,3842,3866,3002,3048,50,3,,,,,,,,,,,,
53210018,20385,55,1747846800,39922,65472,0,43391,17,62,171,376,0,-1244,0,3807,0,39903,65472,2379736,68652,,,,,,,,,
53210018,20386,49,1747846800,1367,856,1952,1848,2481,2422,2822,2461,2547,2555,1910,1986,50,3,,,,,,,,,,,,
53210018,20387,55,1747850400,40427,65472,0,43360,17,67,134,363,0,-1245,0,3810,0,40412,65472,2382810,68571,,,,,,,,,
53210018,20388,49,1747850400,732,493,1103,1042,1411,1378,1757,1465,1433,1409,1038,1098,50,3,,,,,,,,,,,,
63210006,20389,49,75600,10,21,20,24,22,30,5,7,11,14,10,17,50,3,,,,,,,,,,,,
63210006,2038A,55,79200,36116,65472,0,42734,17,67,212,-1045,0,-3672,0,-1527,0,36060,65472,2835880,71273,,,,,,,,,
63210006,2038B,49,79200,19,42,40,46,43,55,9,15,21,27,20,34,50,3,,,,,,,,,,,,
63210006,2038C,55,82800,35929,65472,0,42728,17,66,217,-1044,0,-3672,0,-1527,0,35889,65472,2833965,71276,,,,,,,,,
63210006,2038D,49,82800,19,33,34,37,34,39,10,14,23,26,24,32,50,3,,,,,,,,,,,,
63210005,2038E,55,93600,35738,65472,0,42990,17,24,213,-242,0,-62,0,4065,0,35632,65472,2703526,71039,,,,,,,,,
63210005,2038F,49,93600,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210023,20390,55,1747872000,43468,65472,0,42751,17,80,23,57,0,-896,0,3971,0,43443,65472,2546009,68429,,,,,,,,,
63210023,20391,49,1747872000,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210022,20392,49,2346300,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210022,20393,55,2347200,36025,65472,0,43903,17,54,205,-49,0,299,0,4011,0,36000,65472,2845683,71327,,,,,,,,,
63210022,20394,49,2347200,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210001,20395,55,1747872000,42313,65472,0,43263,17,103,17,-655,0,45,0,3937,0,42311,65472,2398300,68586,,,,,,,,,
63210001,20396,55,1747872000,42313,65472,0,43263,17,103,17,-655,0,45,0,3937,0,42311,65472,2398300,68586,,,,,,,,,
63210001,20397,49,1747872000,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210009,20398,55,1747872000,43090,65472,0,44159,17,75,-6,1886,0,533,0,3453,0,43063,65472,2244318,71114,,,,,,,,,
63210009,20399,49,1747872000,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210003,2039A,55,1747872000,42406,65472,0,44287,17,86,13,-2860,0,1176,0,-2662,0,42376,65472,2285477,71332,,,,,,,,,
63210003,2039B,49,1747872000,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
C0210018,2039C,4B,1747875600,131995,283,0,0,0,0,4024,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,2039D,4C,1747875600,0,0,-137,-137,-137,-137,-137,-137,-137,-137,-137,-137,-88,-137,-137,-137,-137,-137,-105,-75,-84,-75,0,0,0,0
53210018,2039E,55,1747854000,40983,65472,0,43263,17,71,87,353,0,-1241,0,3812,0,41008,65472,2390944,68415,,,,,,,,,
53210018,2039F,49,1747854000,234,186,407,377,528,533,573,486,457,433,331,410,50,3,,,,,,,,,,,,
53210018,203A0,55,1747857600,41778,65472,0,43263,17,76,46,347,0,-1236,0,3815,0,41665,65472,2376281,68203,,,,,,,,,
53210018,203A1,49,1747857600,1,1,1,1,2,2,3,2,2,0,0,1,50,3,,,,,,,,,,,,
63210006,203A2,55,86400,35703,65472,0,42746,17,60,222,-1044,0,-3673,0,-1527,0,35662,65472,2837258,71285,,,,,,,,,
63210006,203A3,49,86400,20,32,36,37,33,36,12,14,24,27,25,32,50,3,,,,,,,,,,,,
63210006,203A4,55,90000,35487,65472,0,42748,17,61,227,-1044,0,-3673,0,-1527,0,35450,65472,2835001,71293,,,,,,,,,
63210006,203A5,49,90000,36,36,39,39,33,35,15,16,35,36,38,35,50,3,,,,,,,,,,,,
63210005,203A6,49,93600,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210005,203A7,55,97200,35373,65472,0,42999,17,24,218,-205,0,35,0,4067,0,35274,65472,2705041,71064,,,,,,,,,
63210005,203A8,49,97200,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210005,203A9,55,100800,35212,65472,0,43001,17,24,221,-204,0,33,0,4067,0,35122,65472,2709543,71085,,,,,,,,,
63210005,203AA,49,100800,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210023,203AB,55,1747875600,43819,65472,0,42751,17,79,6,58,0,-896,0,3971,0,43794,65472,2551017,68398,,,,,,,,,
63210023,203AC,55,1747875600,43819,65472,0,42751,17,79,6,58,0,-896,0,3971,0,43794,65472,2551017,68398,,,,,,,,,
63210023,203AD,49,1747875600,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210022,203AE,55,2348100,36005,65472,0,43904,17,54,206,-49,0,299,0,4011,0,35961,65472,2851238,71360,,,,,,,,,
63210022,203AF,49,2348100,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210022,203B0,55,2349000,35949,65472,0,43903,17,53,207,-49,0,299,0,4011,0,35917,65472,2845032,71313,,,,,,,,,
63210001,203B1,55,1747875600,42595,65472,0,43263,17,103,5,-655,0,44,0,3936,0,42548,65472,2395181,68515,,,,,,,,,
63210001,203B2,49,1747875600,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210009,203B3,55,1747875600,43387,65472,0,44159,17,76,-18,1888,0,531,0,3452,0,43350,65472,2243996,71060,,,,,,,,,
63210009,203B4,49,1747875600,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210003,203B5,55,1747875600,42659,65472,0,44287,17,84,-1,-2859,0,1177,0,-2661,0,42649,65472,2288209,71271,,,,,,,,,
63210003,203B6,49,1747875600,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
C0210018,203B7,4B,1747879200,132022,310,0,0,0,0,4010,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,203B8,4C,1747879200,0,0,-137,-86,-137,-137,-137,-137,-137,-137,-76,-102,-91,-137,-137,-137,-137,-137,-105,-73,-85,-75,0,0,0,0
53210018,203B9,55,1747861200,42175,65472,0,43263,17,77,19,344,0,-1234,0,3816,0,42154,65472,2367165,68022,,,,,,,,,
53210018,203BA,49,1747861200,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
53210018,203BB,55,1747864800,42269,65472,0,43263,17,87,41,338,0,-1231,0,3819,0,41694,65472,2349926,67946,,,,,,,,,
63210006,203BC,55,93600,35341,65472,0,42751,17,56,229,-1044,0,-3673,0,-1527,0,35270,65472,2833321,71298,,,,,,,,,
63210006,203BD,49,93600,32,27,26,28,25,27,12,13,28,27,35,31,50,3,,,,,,,,,,,,
63210006,203BE,55,97200,35151,65472,0,42751,17,57,231,-1045,0,-3673,0,-1527,0,35122,65472,2826194,71287,,,,,,,,,
63210006,203BF,49,97200,151,27,17,18,18,15,37,34,122,96,132,52,50,3,,,,,,,,,,,,
63210006,203C0,55,100800,35033,65472,0,42751,17,53,233,-1045,0,-3673,0,-1527,0,34993,65472,2824892,71282,,,,,,,,,
63210005,203C1,55,104400,35142,65472,0,42998,17,25,222,-207,0,75,0,4067,0,35050,65472,2710371,71089,,,,,,,,,
63210005,203C2,49,104400,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210005,203C3,55,108000,35024,65472,0,43000,17,25,224,-206,0,76,0,4067,0,34933,65472,2704164,71091,,,,,,,,,
63210005,203C4,49,108000,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210023,203C5,55,1747879200,44134,65472,0,42751,17,79,-3,58,0,-895,0,3971,0,44118,65472,2546776,68370,,,,,,,,,
63210023,203C6,49,1747879200,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210022,203C7,49,2349000,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210022,203C8,55,2349900,35941,65472,0,43903,17,53,208,-49,0,300,0,4011,0,35911,65472,2844759,71333,,,,,,,,,
63210022,203C9,49,2349900,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210001,203CA,55,1747879200,42778,65472,0,43263,17,105,-1,-655,0,44,0,3936,0,42744,65472,2387253,68501,,,,,,,,,
63210001,203CB,55,1747879200,42778,65472,0,43263,17,105,-1,-655,0,44,0,3936,0,42744,65472,2387253,68501,,,,,,,,,
63210001,203CC,49,1747879200,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210009,203CD,55,1747879200,43609,65472,0,44159,17,76,-25,1894,0,528,0,3449,0,43596,65472,2237095,71015,,,,,,,,,
63210009,203CE,49,1747879200,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210003,203CF,55,1747879200,42862,65472,0,44287,17,85,-9,-2858,0,1178,0,-2662,0,42855,65472,2285389,71228,,,,,,,,,
63210003,203D0,49,1747879200,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
C0210018,203D1,4B,1747882800,132048,336,0,0,0,0,4010,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,203D2,4C,1747882800,0,0,-137,-86,-137,-137,-137,-137,-137,-137,-74,-101,-91,-137,-137,-137,-137,-137,-105,-72,-86,-77,0,0,0,0
53210018,203D3,49,1747864800,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
53210018,203D4,55,1747868400,42530,65472,0,43263,17,77,18,337,0,-1230,0,3818,0,42508,65472,2359010,68016,,,,,,,,,
53210018,203D5,49,1747868400,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210006,203D6,55,100800,35033,65472,0,42751,17,53,233,-1045,0,-3673,0,-1527,0,34993,65472,2824892,71282,,,,,,,,,
63210006,203D7,49,100800,135,23,13,13,12,11,32,30,111,87,118,45,50,3,,,,,,,,,,,,
63210006,203D8,55,1747821600,37576,65472,0,42726,17,51,189,-34,0,217,0,3989,0,37536,65472,2856189,70934,,,,,,,,,
63210006,203D9,49,1747821600,369,284,850,1443,1951,2435,710,628,722,686,712,426,50,3,,,,,,,,,,,,
63210006,203DA,55,1747825200,36713,65472,0,42740,17,46,202,-12,0,220,0,3989,0,36731,65472,2851139,71017,,,,,,,,,
63210005,203DB,49,108000,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210005,203DC,55,111600,34926,65472,0,42999,17,25,226,-206,0,76,0,4067,0,34841,65472,2703594,71096,,,,,,,,,
63210023,203DD,55,1747882800,44239,65472,0,42751,17,86,15,57,0,-896,0,3972,0,44201,65472,2527492,68359,,,,,,,,,
63210023,203DE,49,1747882800,1,0,4,4,5,4,3,2,2,1,1,1,50,3,,,,,,,,,,,,
63210022,203DF,55,2350800,35877,65472,0,43903,17,53,211,-49,0,300,0,4011,0,35842,65472,2844108,71352,,,,,,,,,
63210022,2.03E+02,49,2350800,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210022,2.03E+03,55,2351700,35799,65472,0,43903,17,53,214,-49,0,300,0,4011,0,35761,65472,2843356,71344,,,,,,,,,
63210001,2.03E+04,55,1747882800,42807,65472,0,43263,17,0,13,-656,0,43,0,3935,0,42771,65472,2379811,68464,,,,,,,,,
63210001,2.03E+05,49,1747882800,1,1,6,7,8,8,5,3,3,2,2,2,50,3,,,,,,,,,,,,
63210009,2.03E+06,55,1747882800,43716,65472,0,44159,17,79,-6,1903,0,524,0,3445,0,43685,65472,2228542,70989,,,,,,,,,
63210009,2.03E+07,49,1747882800,0,0,0,0,1,1,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210003,2.03E+08,55,1747882800,42918,65472,0,44287,17,93,9,-2858,0,1177,0,-2663,0,42886,65472,2276832,71184,,,,,,,,,
63210003,2.03E+09,49,1747882800,5,13,15,14,14,13,33,30,16,14,9,15,50,3,,,,,,,,,,,,
C0210018,2.03E+10,4B,1747886400,132071,359,0,0,0,0,4018,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,2.03E+11,4C,1747886400,0,0,-137,-85,-137,-137,-137,-137,-137,-137,-74,-103,-90,-137,-137,-137,-137,-137,-106,-73,-86,-76,0,0,0,0
53210018,203EA,55,1747872000,42895,65472,0,43263,17,79,1,336,0,-1229,0,3820,0,42867,65472,2355046,68007,,,,,,,,,
53210018,203EB,49,1747872000,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
53210018,203EC,55,1747875600,43182,65472,0,43263,17,79,-10,335,0,-1229,0,3820,0,43151,65472,2355103,67975,,,,,,,,,
63210006,203ED,49,1747825200,896,476,2600,3480,4912,4866,1888,1182,1714,1503,1741,944,50,3,,,,,,,,,,,,
63210006,203EE,55,1747828800,36481,65472,0,42744,17,42,207,-6,0,219,0,3989,0,36390,65472,2849029,71108,,,,,,,,,
63210006,203EF,49,1747828800,480,380,1145,2034,2667,3532,893,831,998,959,911,563,50,3,,,,,,,,,,,,
63210006,203F0,55,1747832400,38690,65472,0,42751,17,48,260,-226,0,270,0,3984,0,38709,65472,1984790,71228,,,,,,,,,
63210005,203F1,49,111600,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210023,203F2,55,1747886400,43983,65472,0,42752,17,87,52,55,0,-896,0,3972,0,43951,65472,2512067,68454,,,,,,,,,
63210023,203F3,49,1747886400,107,86,329,311,394,362,218,206,241,219,207,170,50,3,,,,,,,,,,,,
63210022,203F4,49,2351700,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210022,203F5,55,2352600,35712,65472,0,43903,17,52,218,-49,0,300,0,4011,0,35661,65472,2842326,71367,,,,,,,,,
63210022,203F6,49,2352600,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210001,203F7,55,1747886400,42526,65472,0,43263,17,11,51,-654,0,43,0,3935,0,42498,65472,2357464,68566,,,,,,,,,
63210001,203F8,49,1747886400,141,136,467,528,629,640,459,378,414,357,361,304,50,3,,,,,,,,,,,,
63210009,203F9,55,1747886400,43436,65472,0,44159,17,80,37,1908,0,521,0,3445,0,43413,65472,2213839,71041,,,,,,,,,
63210009,203FA,49,1747886400,16,14,63,74,106,125,45,40,43,40,39,37,50,3,,,,,,,,,,,,
63210003,203FB,55,1747886400,42613,65472,0,44159,17,93,51,-2858,0,1174,0,-2665,0,42598,65472,2270422,71246,,,,,,,,,
63210003,203FC,49,1747886400,916,1252,1136,1112,1112,1137,2514,2799,2067,1904,1449,1658,50,3,,,,,,,,,,,,
C0210018,203FD,4B,1747890000,132092,380,0,0,0,0,4018,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,203FE,4C,1747890000,0,0,-137,-85,-137,-137,-137,-137,-137,-137,-77,-102,-87,-137,-137,-137,-137,-137,-105,-73,-83,-76,0,0,0,0
53210018,203FF,49,1747875600,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
53210018,20400,55,1747879200,43391,65472,0,43263,17,80,-16,334,0,-1230,0,3820,0,43362,65472,2354597,67951,,,,,,,,,
53210018,20401,49,1747879200,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210006,20402,49,1747832400,1955,1708,6489,8544,10643,11117,3568,3835,5780,5331,4455,3036,50,3,,,,,,,,,,,,
63210006,20403,55,1747836000,38786,65472,0,42751,17,48,293,-244,0,260,0,3981,0,38798,65472,2008029,71366,,,,,,,,,
63210006,20404,49,1747836000,1740,1466,5613,7370,9360,9732,3323,3522,5178,4790,3948,2757,50,3,,,,,,,,,,,,
63210006,20405,55,1747839600,39359,65472,0,42751,17,54,241,-254,0,259,0,3980,0,39331,65472,2029506,71289,,,,,,,,,
63210005,20406,55,115200,34861,65472,0,42994,17,25,227,-206,0,76,0,4067,0,34792,65472,2703362,71099,,,,,,,,,
63210005,20407,49,115200,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210005,20408,55,118800,34873,65472,0,42989,17,25,227,-206,0,77,0,4067,0,34800,65472,2703705,71100,,,,,,,,,
63210023,20409,55,1747890000,43691,65472,0,42752,17,86,79,53,0,-896,0,3972,0,43658,65472,2506836,68587,,,,,,,,,
63210023,2040A,49,1747890000,344,228,913,889,1111,1019,586,564,731,679,664,493,50,3,,,,,,,,,,,,
63210022,2040B,55,2353500,35524,65472,0,43903,17,51,224,-50,0,300,0,4011,0,35495,65472,2840640,71373,,,,,,,,,
63210022,2040C,49,2353500,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210022,2040D,55,2354400,35361,65472,0,43903,17,50,230,-50,0,301,0,4011,0,35317,65472,2844701,71380,,,,,,,,,
63210001,2040E,55,1747890000,42306,65472,0,43263,17,13,78,-652,0,42,0,3938,0,42271,65472,2349018,68707,,,,,,,,,
63210001,2040F,49,1747890000,451,365,1275,1497,1750,1795,1237,1051,1261,1120,1158,881,50,3,,,,,,,,,,,,
63210009,20410,55,1747890000,43103,65472,0,44170,17,79,74,1916,0,518,0,3442,0,43083,65472,2211015,71211,,,,,,,,,
63210009,20411,49,1747890000,51,38,175,212,293,350,120,109,129,124,121,107,50,3,,,,,,,,,,,,
63210003,20412,55,1747890000,42411,65472,0,44032,17,91,75,-2857,0,1172,0,-2670,0,42383,65472,2262273,71404,,,,,,,,,
63210003,20413,49,1747890000,4347,4036,3913,3715,3896,3768,9230,9419,8534,7612,6974,6286,50,3,,,,,,,,,,,,
C0210018,20414,4B,1747893600,132115,403,0,0,0,0,4018,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,20415,4C,1747893600,0,0,-137,-84,-137,-137,-137,-137,-137,-137,-75,-102,-91,-137,-137,-137,-137,-137,-105,-74,-85,-76,0,0,0,0
53210018,20416,55,1747882800,43402,65472,0,43263,17,87,0,332,0,-1229,0,3821,0,43380,65472,2350977,67955,,,,,,,,,
53210018,20417,49,1747882800,1,2,5,5,6,5,8,5,4,3,2,3,50,3,,,,,,,,,,,,
63210006,20418,49,1747839600,1023,878,3442,4596,5835,6123,1948,2044,3021,2782,2288,1610,50,3,,,,,,,,,,,,
63210006,20419,55,1747843200,39799,65472,0,42751,17,58,198,-260,0,260,0,3979,0,39776,65472,2047051,71314,,,,,,,,,
63210006,2041A,49,1747843200,426,334,1395,1865,2420,2465,1008,979,1346,1205,957,646,50,3,,,,,,,,,,,,
63210006,2041B,55,1747846800,40420,65472,0,42657,17,62,158,-270,0,261,0,3978,0,40393,65472,2058433,71331,,,,,,,,,
63210005,2041C,49,118800,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210005,2041D,55,122400,34810,65472,0,43003,17,25,227,-205,0,77,0,4067,0,34742,65472,2703402,71105,,,,,,,,,
63210023,2041E,55,1747893600,43260,65472,0,42763,17,81,120,51,0,-896,0,3973,0,43229,65472,2488364,68765,,,,,,,,,
63210023,2041F,49,1747893600,928,617,2347,2252,2825,2528,1529,1465,1983,1861,1852,1314,50,3,,,,,,,,,,,,
63210022,20420,49,2354400,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210022,20421,55,2355300,35261,65472,0,43903,17,49,235,-51,0,302,0,4011,0,35144,65472,2842703,71408,,,,,,,,,
63210001,20422,55,1747893600,42018,65472,0,43263,17,10,113,-649,0,42,0,3943,0,41994,65472,2329063,68885,,,,,,,,,
63210001,20423,49,1747893600,1197,915,3277,3761,4443,4459,3048,2641,3298,2971,3119,2303,50,3,,,,,,,,,,,,
63210009,20424,55,1747893600,42735,65472,0,44286,17,74,127,1930,0,513,0,3436,0,42696,65472,2196451,71410,,,,,,,,,
63210009,20425,49,1747893600,141,102,454,540,754,876,307,285,348,337,335,291,50,3,,,,,,,,,,,,
63210003,20426,55,1747893600,42085,65472,0,43909,17,69,120,-2857,0,1167,0,-2677,0,42061,65472,2248366,71565,,,,,,,,,
63210003,20427,49,1747893600,12446,11860,10643,10076,10596,10238,25437,26801,23362,21693,19410,17995,50,3,,,,,,,,,,,,
C0210018,20428,4B,1747897200,132135,423,0,0,0,0,4016,rel.5.1L,,,,,,,,,,,,,,,,,,
C0210018,20429,4C,1747897200,0,0,-137,-81,-137,-137,-137,-137,-137,-137,-74,-104,-88,-137,-137,-137,-137,-137,-105,-76,-88,-76,0,0,0,0
53210018,2042A,55,1747886400,43032,65472,0,43263,17,91,42,326,0,-1226,0,3821,0,43014,65472,2337094,68029,,,,,,,,,
53210018,2042B,49,1747886400,228,191,380,358,478,469,566,506,481,446,347,406,50,3,,,,,,,,,,,,
63210006,2042C,49,1747846800,370,313,1277,1644,2100,2143,786,800,1134,1023,831,576,50,3,,,,,,,,,,,,
63210006,2042D,55,1747850400,40848,65472,0,42624,17,65,127,-276,0,262,0,3977,0,40840,65472,2071188,71321,,,,,,,,,
63210006,2042E,49,1747850400,197,163,678,853,1101,1108,468,468,623,552,435,309,50,3,,,,,,,,,,,,
63210005,2042F,55,122400,34810,65472,0,43003,17,25,227,-205,0,77,0,4067,0,34742,65472,2703402,71105,,,,,,,,,
63210005,20430,49,122400,0,0,0,0,0,0,0,0,0,0,0,0,50,3,,,,,,,,,,,,
63210023,20431,55,1747897200,42824,65472,0,42807,17,72,157,50,0,-895,0,3974,0,42812,65472,2479933,68952,,,,,,,,,
63210023,20432,49,1747897200,1393,936,2963,2808,3501,3004,2525,2265,2744,2659,2549,1858,50,3,,,,,,,,,,,,
63210022,20433,49,2355300,0,0,0,0,0,0,0,0,0,0,0,0,100,3,,,,,,,,,,,,
63210001,20434,55,1747897200,41714,65472,0,43263,17,104,144,-649,0,42,0,3944,0,41655,65472,2323753,69078,,,,,,,,,
63210001,20435,49,1747897200,2069,1713,5418,5996,6893,6797,5859,5032,5861,5349,5152,4159,50,3,,,,,,,,,,,,
63210009,20436,55,1747897200,42355,65472,0,44287,17,69,181,1947,0,508,0,3427,0,42316,65472,2192471,71573,,,,,,,,,
63210009,20437,49,1747897200,306,201,860,966,1330,1459,681,626,787,746,754,624,50,3,,,,,,,,,,,,
63210003,20438,55,1747897200,41769,65472,0,43776,17,51,159,-2858,0,1163,0,-2681,0,41736,65472,2242993,71701,,,,,,,,,
